fips,animal_usd,crop_usd,total_usd
18063,10708000.0,111523000.0,122231000.0
18065,48308000.0,152576000.0,200884000.0
18067,10421000.0,126968000.0,137389000.0
18069,110523000.0,192513000.0,303036000.0
18071,146633000.0,118072000.0,264705000.0
18073,316664000.0,273010000.0,589674000.0
18075,441294000.0,161672000.0,602966000.0
18077,5609000.0,36934000.0,42543000.0
18079,29726000.0,66842000.0,96568000.0
18081,3015000.0,119604000.0,122619000.0
18083,75232000.0,341602000.0,416834000.0
18085,191655000.0,237248000.0,428903000.0
18087,391417000.0,102601000.0,494018000.0
18089,2674000.0,97283000.0,99957000.0
18091,36702000.0,272100000.0,308802000.0
18093,18134000.0,32663000.0,50797000.0
18095,6975000.0,199084000.0,206059000.0
18097,2092000.0,14244000.0,16336000.0
18099,102499000.0,160235000.0,262734000.0
18101,81062000.0,28747000.0,109809000.0
18103,94827000.0,174319000.0,269146000.0
18105,3645000.0,12999000.0,16644000.0
18107,14675000.0,220792000.0,235467000.0
18109,13655000.0,108718000.0,122373000.0
18111,267689000.0,174716000.0,442405000.0
18113,81412000.0,118460000.0,199872000.0
18115,565000.0,4266000.0,4831000.0
18117,167795000.0,53129000.0,220924000.0
18119,2619000.0,29377000.0,31996000.0
18121,18887000.0,116947000.0,135834000.0
18123,25798000.0,21697000.0,47495000.0
18125,28463000.0,56655000.0,85118000.0
18127,1589000.0,100362000.0,101951000.0
18129,4450000.0,217933000.0,222383000.0
18131,143786000.0,225487000.0,369273000.0
18133,16418000.0,127755000.0,144173000.0
18135,120308000.0,208505000.0,328813000.0
18137,17072000.0,116474000.0,133546000.0
18139,46872000.0,175822000.0,222694000.0
18141,32108000.0,130136000.0,162244000.0
18143,2955000.0,25118000.0,28073000.0
18145,6939000.0,201254000.0,208193000.0
18147,36797000.0,111883000.0,148680000.0
18149,3765000.0,71718000.0,75483000.0
18151,15903000.0,66720000.0,82623000.0
18153,20350000.0,150703000.0,171053000.0
18155,2308000.0,21283000.0,23591000.0
18157,37238000.0,206937000.0,244175000.0
18159,49550000.0,153477000.0,203027000.0
18161,8672000.0,58159000.0,66831000.0
18163,1062000.0,49034000.0,50096000.0
18165,9726000.0,82747000.0,92473000.0
18167,11282000.0,81067000.0,92349000.0
18169,237319000.0,157082000.0,394401000.0
18171,42770000.0,173882000.0,216652000.0
18173,4607000.0,99069000.0,103676000.0
18175,147586000.0,110612000.0,258198000.0
18177,24169000.0,108671000.0,132840000.0
18179,127198000.0,186302000.0,313500000.0
18181,137712000.0,301611000.0,439323000.0
18183,58303000.0,129394000.0,187697000.0
19001,90146000.0,170010000.0,260156000.0
19003,66999000.0,126305000.0,193304000.0
19005,206054000.0,126944000.0,332998000.0
19007,20600000.0,53121000.0,73721000.0
19009,199844000.0,218228000.0,418072000.0
19011,109155000.0,340534000.0,449689000.0
19013,166801000.0,284772000.0,451573000.0
19015,83800000.0,312238000.0,396038000.0
19017,112860000.0,224823000.0,337683000.0
19019,193875000.0,369758000.0,563633000.0
19021,578840000.0,290561000.0,869401000.0
19023,179725000.0,290218000.0,469943000.0
19025,215330000.0,279217000.0,494547000.0
19027,418295000.0,321869000.0,740164000.0
19029,165512000.0,205721000.0,371233000.0
19031,125459000.0,365481000.0,490940000.0
19033,77494000.0,331604000.0,409098000.0
19035,286772000.0,264896000.0,551668000.0
19037,249566000.0,253816000.0,503382000.0
19039,93037000.0,32805000.0,125842000.0
19041,209444000.0,250984000.0,460428000.0
19043,265325000.0,257152000.0,522477000.0
19045,159542000.0,311105000.0,470647000.0
19047,279614000.0,395614000.0,675228000.0
19049,91662000.0,239758000.0,331420000.0
19051,87729000.0,60389000.0,148118000.0
19053,73884000.0,51359000.0,125243000.0
19055,453602000.0,317090000.0,770692000.0
19057,28407000.0,117380000.0,145787000.0
19059,87428000.0,141447000.0,228875000.0
19061,359167000.0,246976000.0,606143000.0
19063,170695000.0,204779000.0,375474000.0
19065,337881000.0,347244000.0,685125000.0
19067,179440000.0,274945000.0,454385000.0
19069,355957000.0,338844000.0,694801000.0
19071,18540000.0,226629000.0,245169000.0
19073,176220000.0,284810000.0,461030000.0
19075,138326000.0,348394000.0,486720000.0
19077,129891000.0,175216000.0,305107000.0
19079,423364000.0,370837000.0,794201000.0
19081,326543000.0,347975000.0,674518000.0
19083,467200000.0,338318000.0,805518000.0
19085,65343000.0,262326000.0,327669000.0
19087,80914000.0,149663000.0,230577000.0
19089,319730000.0,266736000.0,586466000.0
19091,77419000.0,210382000.0,287801000.0
19093,126112000.0,201728000.0,327840000.0
19095,91446000.0,247348000.0,338794000.0
19097,150527000.0,176285000.0,326812000.0
19099,119775000.0,363487000.0,483262000.0
19101,42116000.0,111599000.0,153715000.0
19103,125883000.0,200646000.0,326529000.0
19105,137240000.0,259702000.0,396942000.0
19107,142502000.0,159130000.0,301632000.0
19109,352826000.0,571903000.0,924729000.0
19111,48054000.0,131487000.0,179541000.0
19113,84146000.0,312165000.0,396311000.0
19115,118320000.0,142993000.0,261313000.0
19117,51791000.0,39287000.0,91078000.0
19119,988966000.0,269534000.0,1258500000.0
19121,79843000.0,155667000.0,235510000.0
19123,205046000.0,212990000.0,418036000.0
19125,26064000.0,128260000.0,154324000.0
19127,132697000.0,314107000.0,446804000.0
19129,2013000.0,171085000.0,173098000.0
19131,254830000.0,239041000.0,493871000.0
19133,30767000.0,294187000.0,324954000.0
19135,61483000.0,48482000.0,109965000.0
19137,44730000.0,194385000.0,239115000.0
19139,103678000.0,167634000.0,271312000.0
19141,402521000.0,247812000.0,650333000.0
19143,503528000.0,196269000.0,699797000.0
19145,30464000.0,194473000.0,224937000.0
19147,458224000.0,325165000.0,783389000.0
19149,709802000.0,407014000.0,1116816000.0
19151,252665000.0,293453000.0,546118000.0
19153,8102000.0,153028000.0,161130000.0
19155,117765000.0,487545000.0,605310000.0
19157,172033000.0,214705000.0,386738000.0
19159,133826000.0,92775000.0,226601000.0
19161,361588000.0,323463000.0,685051000.0
19163,108547000.0,206604000.0,315151000.0
19165,201236000.0,317540000.0,518776000.0
19167,1895154000.0,449282000.0,2344436000.0
19169,101259000.0,284887000.0,386146000.0
19171,106341000.0,300093000.0,406434000.0
19173,100403000.0,152111000.0,252514000.0
19175,123374000.0,89973000.0,213347000.0
19177,72019000.0,77982000.0,150001000.0
19179,42498000.0,96455000.0,138953000.0
19181,17928000.0,153046000.0,170974000.0
19183,753971000.0,198590000.0,952561000.0
19185,26501000.0,120049000.0,146550000.0
19187,129605000.0,327080000.0,456685000.0
19189,165546000.0,188509000.0,354055000.0
19191,285564000.0,256870000.0,542434000.0
19193,196054000.0,380926000.0,576980000.0
19195,23450000.0,143726000.0,167176000.0
19197,346454000.0,372955000.0,719409000.0
20001,22493000.0,36387000.0,58880000.0
20003,25412000.0,55434000.0,80846000.0
20005,19403000.0,89228000.0,108631000.0
20007,59149000.0,43111000.0,102260000.0
20009,370660000.0,120735000.0,491395000.0
20011,53330000.0,23818000.0,77148000.0
20013,34719000.0,234466000.0,269185000.0
20015,254531000.0,90350000.0,344881000.0
20017,108012000.0,27064000.0,135076000.0
20019,40206000.0,11354000.0,51560000.0
20021,30579000.0,66147000.0,96726000.0
20023,103241000.0,79895000.0,183136000.0
20025,169843000.0,16380000.0,186223000.0
20027,45119000.0,106859000.0,151978000.0
20029,17488000.0,95456000.0,112944000.0
20031,35834000.0,49839000.0,85673000.0
20033,33314000.0,20712000.0,54026000.0
20035,60318000.0,55952000.0,116270000.0
20037,43039000.0,50076000.0,93115000.0
20039,214427000.0,47411000.0,261838000.0
20041,94147000.0,95815000.0,189962000.0
20043,4288000.0,127792000.0,132080000.0
20045,13689000.0,72753000.0,86442000.0
20047,201839000.0,116221000.0,318060000.0
20049,30582000.0,11776000.0,42358000.0
20051,32707000.0,60794000.0,93501000.0
20053,20779000.0,27187000.0,47966000.0
20055,913223000.0,209091000.0,1122314000.0
20057,534883000.0,132898000.0,667781000.0
20059,59202000.0,67005000.0,126207000.0
20061,23219000.0,30420000.0,53639000.0
20063,254695000.0,79265000.0,333960000.0
20065,12989000.0,42230000.0,55219000.0
20067,956791000.0,95730000.0,1052521000.0
20069,1125896000.0,145636000.0,1271532000.0
20071,189088000.0,77200000.0,266288000.0
20073,137050000.0,25464000.0,162514000.0
20075,458772000.0,57717000.0,516489000.0
20077,47886000.0,52356000.0,100242000.0
20079,69316000.0,110569000.0,179885000.0
20081,1495983000.0,140366000.0,1636349000.0
20083,164036000.0,62504000.0,226540000.0
20085,42848000.0,47762000.0,90610000.0
20087,28012000.0,48945000.0,76957000.0
20089,33324000.0,125244000.0,158568000.0
20091,4736000.0,14406000.0,19142000.0
20093,261762000.0,107943000.0,369705000.0
20095,25643000.0,55160000.0,80803000.0
20097,29563000.0,45837000.0,75400000.0
20099,111777000.0,46142000.0,157919000.0
20103,17228000.0,44885000.0,62113000.0
20105,36578000.0,34764000.0,71342000.0
20107,18911000.0,32715000.0,51626000.0
20109,27117000.0,55289000.0,82406000.0
20111,102929000.0,56629000.0,159558000.0
20113,130454000.0,181673000.0,312127000.0
20115,80384000.0,106888000.0,187272000.0
20117,45533000.0,171039000.0,216572000.0
20119,230234000.0,160516000.0,390750000.0
20121,24187000.0,55171000.0,79358000.0
20123,61412000.0,107453000.0,168865000.0
20125,34377000.0,36267000.0,70644000.0
20127,70547000.0,56328000.0,126875000.0
20129,113320000.0,53289000.0,166609000.0
20131,260207000.0,187782000.0,447989000.0
20133,59694000.0,35461000.0,95155000.0
20135,27496000.0,57171000.0,84667000.0
20137,60581000.0,43135000.0,103716000.0
20139,19863000.0,57443000.0,77306000.0
20141,17194000.0,75331000.0,92525000.0
20143,51491000.0,80054000.0,131545000.0
20147,43673000.0,73493000.0,117166000.0
20149,80919000.0,70531000.0,151450000.0
20151,184438000.0,144215000.0,328653000.0
20153,24193000.0,51552000.0,75745000.0
20155,229031000.0,170335000.0,399366000.0
20157,98343000.0,155867000.0,254210000.0
20159,193970000.0,103138000.0,297108000.0
20161,22927000.0,44092000.0,67019000.0
20163,30890000.0,82069000.0,112959000.0
20165,31139000.0,53723000.0,84862000.0
20167,23317000.0,43495000.0,66812000.0
20169,13740000.0,56197000.0,69937000.0
20171,1320960000.0,84476000.0,1405436000.0
20173,31031000.0,144026000.0,175057000.0
20175,276989000.0,121032000.0,398021000.0
20177,6859000.0,44879000.0,51738000.0
20179,306595000.0,90709000.0,397304000.0
20181,40231000.0,140337000.0,180568000.0
20183,64832000.0,128980000.0,193812000.0
20185,138489000.0,99631000.0,238120000.0
20187,74231000.0,68604000.0,142835000.0
20189,242534000.0,158323000.0,400857000.0
20191,13743000.0,168143000.0,181886000.0
20193,155604000.0,133533000.0,289137000.0
20195,19881000.0,48534000.0,68415000.0
20197,52321000.0,33694000.0,86015000.0
20199,39568000.0,75833000.0,115401000.0
20201,122184000.0,142409000.0,264593000.0
20203,491372000.0,98907000.0,590279000.0
20205,16831000.0,50654000.0,67485000.0
20207,40531000.0,32978000.0,73509000.0
20209,779000.0,4893000.0,5672000.0
21001,83323000.0,19974000.0,103297000.0
21003,55904000.0,20580000.0,76484000.0
21005,9682000.0,3717000.0,13399000.0
21007,41039000.0,58302000.0,99341000.0
21009,127098000.0,54232000.0,181330000.0
21011,12758000.0,12447000.0,25205000.0
21013,214000.0,1066000.0,1280000.0
21015,4552000.0,10240000.0,14792000.0
21017,219376000.0,31443000.0,250819000.0
21019,564000.0,504000.0,1068000.0
21021,32155000.0,22587000.0,54742000.0
21023,4108000.0,8293000.0,12401000.0
21025,657000.0,734000.0,1391000.0
21027,57714000.0,60228000.0,117942000.0
21029,1275000.0,8085000.0,9360000.0
21031,22072000.0,41871000.0,63943000.0
21033,5572000.0,61804000.0,67376000.0
21035,60830000.0,71285000.0,132115000.0
21037,1998000.0,3783000.0,5781000.0
21039,54930000.0,74263000.0,129193000.0
21041,1999000.0,2596000.0,4595000.0
21043,4157000.0,3740000.0,7897000.0
21045,25034000.0,23413000.0,48447000.0
21047,47651000.0,216120000.0,263771000.0
21049,30660000.0,14689000.0,45349000.0
21051,939000.0,2741000.0,3680000.0
21053,43048000.0,5261000.0,48309000.0
21055,10966000.0,53578000.0,64544000.0
21057,5105000.0,5599000.0,10704000.0
21059,132594000.0,203336000.0,335930000.0
21061,36886000.0,22492000.0,59378000.0
21063,1699000.0,1335000.0,3034000.0
21065,1936000.0,1711000.0,3647000.0
21067,319102000.0,13999000.0,333101000.0
21069,31951000.0,16963000.0,48914000.0
21071,120000.0,207000.0,327000.0
21073,12770000.0,7975000.0,20745000.0
21075,25724000.0,62090000.0,87814000.0
21077,713000.0,10608000.0,11321000.0
21079,21072000.0,15854000.0,36926000.0
21081,4688000.0,4938000.0,9626000.0
21083,332891000.0,140864000.0,473755000.0
21085,47516000.0,35188000.0,82704000.0
21087,27555000.0,51219000.0,78774000.0
21089,2432000.0,4172000.0,6604000.0
21091,7156000.0,19065000.0,26221000.0
21093,24617000.0,56402000.0,81019000.0
21095,73000.0,504000.0,577000.0
21097,15302000.0,19988000.0,35290000.0
21099,20121000.0,31519000.0,51640000.0
21101,6680000.0,142463000.0,149143000.0
21103,10281000.0,20512000.0,30793000.0
21105,129776000.0,68984000.0,198760000.0
21107,95167000.0,115890000.0,211057000.0
21109,3609000.0,3344000.0,6953000.0
21111,1411000.0,2969000.0,4380000.0
21113,66103000.0,11518000.0,77621000.0
21115,771000.0,1031000.0,1802000.0
21117,1940000.0,2129000.0,4069000.0
21119,425000.0,92000.0,517000.0
21121,1059000.0,1625000.0,2684000.0
21123,8075000.0,52438000.0,60513000.0
21125,7308000.0,9681000.0,16989000.0
21127,1080000.0,823000.0,1903000.0
21129,328000.0,620000.0,948000.0
21131,28000.0,171000.0,199000.0
21133,197000.0,453000.0,650000.0
21135,3526000.0,12755000.0,16281000.0
21137,45490000.0,38007000.0,83497000.0
21139,9099000.0,37495000.0,46594000.0
21141,66508000.0,158573000.0,225081000.0
21143,1661000.0,9655000.0,11316000.0
21145,7162000.0,31058000.0,38220000.0
21147,829000.0,624000.0,1453000.0
21149,192756000.0,89237000.0,281993000.0
21151,45575000.0,18045000.0,63620000.0
21153,733000.0,1186000.0,1919000.0
21155,34299000.0,47343000.0,81642000.0
21157,59809000.0,23076000.0,82885000.0
21159,59000.0,109000.0,168000.0
21161,15022000.0,25941000.0,40963000.0
21163,15393000.0,40054000.0,55447000.0
21165,1224000.0,1394000.0,2618000.0
21167,25681000.0,32042000.0,57723000.0
21169,29970000.0,20307000.0,50277000.0
21171,87389000.0,21315000.0,108704000.0
21173,9714000.0,5984000.0,15698000.0
21175,3303000.0,2377000.0,5680000.0
21177,105945000.0,43078000.0,149023000.0
21179,22299000.0,57178000.0,79477000.0
21181,19080000.0,12901000.0,31981000.0
21183,116677000.0,55331000.0,172008000.0
21185,22879000.0,12341000.0,35220000.0
21187,16031000.0,18432000.0,34463000.0
21189,739000.0,715000.0,1454000.0
21191,3688000.0,6668000.0,10356000.0
21193,81000.0,649000.0,730000.0
21195,996000.0,382000.0,1378000.0
21197,811000.0,4386000.0,5197000.0
21199,43949000.0,36563000.0,80512000.0
21201,1457000.0,1491000.0,2948000.0
21203,5729000.0,4726000.0,10455000.0
21205,2940000.0,2853000.0,5793000.0
21207,32278000.0,22613000.0,54891000.0
21209,56799000.0,21945000.0,78744000.0
21211,21067000.0,70681000.0,91748000.0
21213,27338000.0,83703000.0,111041000.0
21215,3219000.0,11503000.0,14722000.0
21217,32867000.0,25831000.0,58698000.0
21219,100447000.0,124004000.0,224451000.0
21221,30137000.0,43278000.0,73415000.0
21223,1910000.0,7150000.0,9060000.0
21225,7452000.0,184158000.0,191610000.0
21227,61427000.0,99237000.0,160664000.0
21229,25992000.0,21098000.0,47090000.0
21231,61498000.0,17433000.0,78931000.0
21233,143219000.0,115737000.0,258956000.0
21235,3356000.0,2788000.0,6144000.0
21237,872000.0,1220000.0,2092000.0
21239,219473000.0,16355000.0,235828000.0
22001,47200000.0,154203000.0,201403000.0
22003,6025000.0,26410000.0,32435000.0
22005,3348000.0,27718000.0,31066000.0
22007,441000.0,101934000.0,102375000.0
22009,11613000.0,153288000.0,164901000.0
22011,10860000.0,8356000.0,19216000.0
22013,35280000.0,1308000.0,36588000.0
22015,9597000.0,2166000.0,11763000.0
22017,10979000.0,37466000.0,48445000.0
22019,16105000.0,6497000.0,22602000.0
22021,1330000.0,8062000.0,9392000.0
22023,5890000.0,2087000.0,7977000.0
22025,3810000.0,120382000.0,124192000.0
22027,119411000.0,880000.0,120291000.0
22029,1787000.0,121165000.0,122952000.0
22031,16509000.0,2923000.0,19432000.0
22033,9178000.0,3662000.0,12840000.0
22035,139000.0,134651000.0,134790000.0
22037,12723000.0,4865000.0,17588000.0
22039,16915000.0,59971000.0,76886000.0
22041,11766000.0,140054000.0,151820000.0
22043,2944000.0,8465000.0,11409000.0
22045,2844000.0,173946000.0,176790000.0
22047,3538000.0,99758000.0,103296000.0
22049,62446000.0,733000.0,63179000.0
22053,41572000.0,94971000.0,136543000.0
22055,5403000.0,23052000.0,28455000.0
22057,14164000.0,54368000.0,68532000.0
22059,1179000.0,1389000.0,2568000.0
22061,146751000.0,1506000.0,148257000.0
22063,16282000.0,2893000.0,19175000.0
22065,1085000.0,131479000.0,132564000.0
22067,3143000.0,172258000.0,175401000.0
22069,70605000.0,31991000.0,102596000.0
22071,58000.0,1010000.0,1068000.0
22073,28173000.0,28275000.0,56448000.0
22075,10912000.0,3607000.0,14519000.0
22077,7351000.0,183899000.0,191250000.0
22079,11932000.0,155349000.0,167281000.0
22081,12855000.0,12941000.0,25796000.0
22083,11929000.0,114212000.0,126141000.0
22085,150506000.0,1191000.0,151697000.0
22087,5907000.0,288000.0,6195000.0
22089,735000.0,7638000.0,8373000.0
22091,52230000.0,1982000.0,54212000.0
22093,278000.0,63197000.0,63475000.0
22097,19131000.0,131217000.0,150348000.0
22099,7857000.0,109411000.0,117268000.0
22101,1761000.0,109795000.0,111556000.0
22103,5678000.0,12006000.0,17684000.0
22105,24882000.0,24211000.0,49093000.0
22107,227000.0,128131000.0,128358000.0
22111,195771000.0,3612000.0,199383000.0
22113,35660000.0,174668000.0,210328000.0
22115,38696000.0,1512000.0,40208000.0
22117,27498000.0,30168000.0,57666000.0
22119,12090000.0,851000.0,12941000.0
22121,5861000.0,55220000.0,61081000.0
22123,2057000.0,53448000.0,55505000.0
22125,4628000.0,1257000.0,5885000.0
22127,30632000.0,648000.0,31280000.0
23001,24954000.0,14500000.0,39454000.0
23003,14641000.0,276432000.0,291073000.0
23005,20236000.0,21095000.0,41331000.0
23009,9937000.0,17214000.0,27151000.0
23011,46333000.0,17926000.0,64259000.0
23013,2248000.0,9140000.0,11388000.0
23015,11909000.0,9525000.0,21434000.0
23017,4278000.0,21855000.0,26133000.0
23019,36059000.0,31256000.0,67315000.0
23021,8039000.0,4263000.0,12302000.0
23023,3049000.0,5861000.0,8910000.0
23025,32214000.0,62334000.0,94548000.0
23027,13786000.0,8500000.0,22286000.0
23031,6081000.0,25539000.0,31620000.0
24001,1451000.0,4678000.0,6129000.0
24003,5522000.0,19946000.0,25468000.0
24005,7853000.0,84845000.0,92698000.0
24009,3174000.0,12075000.0,15249000.0
24011,270515000.0,100819000.0,371334000.0
24013,52207000.0,86280000.0,138487000.0
24015,75637000.0,101468000.0,177105000.0
24017,1655000.0,19032000.0,20687000.0
24019,265115000.0,100552000.0,365667000.0
24021,85397000.0,98997000.0,184394000.0
24023,14688000.0,17288000.0,31976000.0
24025,17459000.0,48435000.0,65894000.0
24027,3278000.0,26353000.0,29631000.0
24029,80469000.0,108601000.0,189070000.0
24031,4121000.0,66793000.0,70914000.0
24033,3987000.0,18671000.0,22658000.0
24035,137536000.0,145799000.0,283335000.0
24037,6102000.0,29164000.0,35266000.0
24039,254686000.0,33789000.0,288475000.0
24041,42210000.0,67495000.0,109705000.0
24043,112610000.0,55297000.0,167907000.0
24045,298878000.0,97962000.0,396840000.0
24047,233935000.0,55247000.0,289182000.0
25001,22144000.0,17916000.0,40060000.0
25003,23047000.0,12960000.0,36007000.0
25005,14089000.0,32074000.0,46163000.0
25007,2391000.0,2045000.0,4436000.0
25009,8446000.0,28240000.0,36686000.0
25011,11504000.0,64926000.0,76430000.0
25013,3718000.0,22834000.0,26552000.0
25015,12612000.0,46152000.0,58764000.0
25017,10974000.0,76891000.0,87865000.0
25019,95000.0,2898000.0,2993000.0
25021,1502000.0,11265000.0,12767000.0
25023,14132000.0,76105000.0,90237000.0
25025,33000.0,1059000.0,1092000.0
25027,24079000.0,63028000.0,87107000.0
26001,5092000.0,7495000.0,12587000.0
26003,2423000.0,2210000.0,4633000.0
26005,522689000.0,205036000.0,727725000.0
26007,19799000.0,17483000.0,37282000.0
26009,11691000.0,36935000.0,48626000.0
26011,29122000.0,41584000.0,70706000.0
26015,122122000.0,63808000.0,185930000.0
26017,4376000.0,160405000.0,164781000.0
26019,2270000.0,12217000.0,14487000.0
26021,14055000.0,221962000.0,236017000.0
26023,106317000.0,171638000.0,277955000.0
26025,62088000.0,117359000.0,179447000.0
26027,75586000.0,147600000.0,223186000.0
26029,3935000.0,7330000.0,11265000.0
26031,1248000.0,6464000.0,7712000.0
26033,7946000.0,7700000.0,15646000.0
26035,19872000.0,8458000.0,28330000.0
26037,248548000.0,128677000.0,377225000.0
26039,0.0,23000.0,23000.0
26041,6469000.0,8687000.0,15156000.0
26043,3244000.0,3221000.0,6465000.0
26045,11933000.0,117719000.0,129652000.0
26047,4157000.0,7225000.0,11382000.0
26049,8664000.0,74446000.0,83110000.0
26051,9011000.0,14758000.0,23769000.0
26053,270000.0,1669000.0,1939000.0
26055,8212000.0,43652000.0,51864000.0
26057,256816000.0,229269000.0,486085000.0
26059,157423000.0,163916000.0,321339000.0
26061,790000.0,2584000.0,3374000.0
26063,458446000.0,358939000.0,817385000.0
26065,44472000.0,111841000.0,156313000.0
26067,465445000.0,146285000.0,611730000.0
26069,14818000.0,4855000.0,19673000.0
26071,763000.0,2005000.0,2768000.0
26073,96033000.0,92475000.0,188508000.0
26075,29524000.0,93879000.0,123403000.0
26077,95328000.0,245005000.0,340333000.0
26079,2182000.0,14404000.0,16586000.0
26081,102564000.0,314593000.0,417157000.0
26085,612000.0,1225000.0,1837000.0
26087,18524000.0,104556000.0,123080000.0
26089,3437000.0,54699000.0,58136000.0
26091,106188000.0,235575000.0,341763000.0
26093,28845000.0,43346000.0,72191000.0
26097,4450000.0,1423000.0,5873000.0
26099,13880000.0,102217000.0,116097000.0
26101,2502000.0,14871000.0,17373000.0
26103,1580000.0,1787000.0,3367000.0
26105,24605000.0,61021000.0,85626000.0
26107,215245000.0,54096000.0,269341000.0
26109,48486000.0,7911000.0,56397000.0
26111,34916000.0,46566000.0,81482000.0
26113,228015000.0,61553000.0,289568000.0
26115,6464000.0,200079000.0,206543000.0
26117,101676000.0,205559000.0,307235000.0
26119,1741000.0,4195000.0,5936000.0
26121,40736000.0,69788000.0,110524000.0
26123,112097000.0,78566000.0,190663000.0
26125,3033000.0,35421000.0,38454000.0
26127,73129000.0,139551000.0,212680000.0
26129,43566000.0,19066000.0,62632000.0
26131,1051000.0,1743000.0,2794000.0
26133,69407000.0,21134000.0,90541000.0
26135,7781000.0,1969000.0,9750000.0
26137,1822000.0,17434000.0,19256000.0
26139,309090000.0,417545000.0,726635000.0
26141,6634000.0,18476000.0,25110000.0
26145,20686000.0,221807000.0,242493000.0
26147,18319000.0,91087000.0,109406000.0
26149,100914000.0,239296000.0,340210000.0
26151,214148000.0,343503000.0,557651000.0
26153,2418000.0,406000.0,2824000.0
26155,43504000.0,113088000.0,156592000.0
26157,84332000.0,243945000.0,328277000.0
26159,75053000.0,187214000.0,262267000.0
26161,41712000.0,99610000.0,141322000.0
26163,1951000.0,38897000.0,40848000.0
26165,14112000.0,15602000.0,29714000.0
27001,8878000.0,13454000.0,22332000.0
27003,1032000.0,71779000.0,72811000.0
27005,115528000.0,190394000.0,305922000.0
27007,11584000.0,26620000.0,38204000.0
27009,193891000.0,84372000.0,278263000.0
27011,36224000.0,158655000.0,194879000.0
27013,374556000.0,463455000.0,838011000.0
27015,235657000.0,249798000.0,485455000.0
27017,6485000.0,6931000.0,13416000.0
27019,53935000.0,118943000.0,172878000.0
27021,20189000.0,9647000.0,29836000.0
27023,112292000.0,334319000.0,446611000.0
27025,10393000.0,44472000.0,54865000.0
27027,65152000.0,400878000.0,466030000.0
27029,10686000.0,35732000.0,46418000.0
27031,185000.0,320000.0,505000.0
27033,247990000.0,353652000.0,601642000.0
27035,12639000.0,13633000.0,26272000.0
27037,81786000.0,283036000.0,364822000.0
27039,140988000.0,272325000.0,413313000.0
27041,35333000.0,133283000.0,168616000.0
27043,208331000.0,379350000.0,587681000.0
27045,183784000.0,336081000.0,519865000.0
27047,155906000.0,319725000.0,475631000.0
27049,256474000.0,339139000.0,595613000.0
27051,60286000.0,253439000.0,313725000.0
27053,5272000.0,51495000.0,56767000.0
27055,125228000.0,87780000.0,213008000.0
27057,4660000.0,47496000.0,52156000.0
27059,32369000.0,40789000.0,73158000.0
27061,4379000.0,9417000.0,13796000.0
27063,152685000.0,348611000.0,501296000.0
27065,6821000.0,25695000.0,32516000.0
27067,339348000.0,376326000.0,715674000.0
27069,5696000.0,295748000.0,301444000.0
27071,2236000.0,8207000.0,10443000.0
27073,105198000.0,289072000.0,394270000.0
27077,1628000.0,31158000.0,32786000.0
27079,83274000.0,155921000.0,239195000.0
27081,104923000.0,124923000.0,229846000.0
27083,451628000.0,311297000.0,762925000.0
27085,67580000.0,218846000.0,286426000.0
27087,5266000.0,131407000.0,136673000.0
27089,12673000.0,407720000.0,420393000.0
27091,481561000.0,461489000.0,943050000.0
27093,299176000.0,198492000.0,497668000.0
27095,38304000.0,27365000.0,65669000.0
27097,417117000.0,121192000.0,538309000.0
27099,180736000.0,348518000.0,529254000.0
27101,198487000.0,253460000.0,451947000.0
27103,335681000.0,260718000.0,596399000.0
27105,468896000.0,292440000.0,761336000.0
27107,18085000.0,323379000.0,341464000.0
27109,111419000.0,225715000.0,337134000.0
27111,214916000.0,336363000.0,551279000.0
27113,3999000.0,96307000.0,100306000.0
27115,27300000.0,30766000.0,58066000.0
27117,257770000.0,139438000.0,397208000.0
27119,13665000.0,683717000.0,697382000.0
27121,68416000.0,176399000.0,244815000.0
27125,18119000.0,91408000.0,109527000.0
27127,341439000.0,462562000.0,804001000.0
27129,229258000.0,581026000.0,810284000.0
27131,131201000.0,225622000.0,356823000.0
27133,397199000.0,226806000.0,624005000.0
27135,33669000.0,178824000.0,212493000.0
27137,12971000.0,16083000.0,29054000.0
27139,27220000.0,64614000.0,91834000.0
27141,24387000.0,96205000.0,120592000.0
27143,142312000.0,341817000.0,484129000.0
27145,707055000.0,314418000.0,1021473000.0
27147,128001000.0,268995000.0,396996000.0
27149,327331000.0,256441000.0,583772000.0
27151,175051000.0,278222000.0,453273000.0
27153,237832000.0,108415000.0,346247000.0
27155,60566000.0,199004000.0,259570000.0
27157,195854000.0,133265000.0,329119000.0
27159,45937000.0,59702000.0,105639000.0
27161,130911000.0,262973000.0,393884000.0
27163,6007000.0,54703000.0,60710000.0
27165,149977000.0,254705000.0,404682000.0
27167,2055000.0,252735000.0,254790000.0
27169,250407000.0,151455000.0,401862000.0
27171,132304000.0,150721000.0,283025000.0
27173,144368000.0,278355000.0,422723000.0
28001,926000.0,6467000.0,7393000.0
28003,8845000.0,19715000.0,28560000.0
28005,60525000.0,2035000.0,62560000.0
28007,12722000.0,7321000.0,20043000.0
28009,4334000.0,12872000.0,17206000.0
28011,886000.0,346100000.0,346986000.0
28013,3958000.0,93270000.0,97228000.0
28015,8410000.0,22708000.0,31118000.0
28017,63598000.0,44806000.0,108404000.0
