fips,name,gdp_usd,housing_usd,farm_usd,rest_usd,jobs,pop,farm_ha,allocated_usd,matched
29139,"Montgomery, MO",490768000.0,67091000.0,32017750.0,13751888.97810644,2998.0,44019915.0,7.480419e+07,490768001.2673428,True
29141,"Morgan, MO",786693000.0,165555000.0,81893000.0,51691877.75767827,4715.0,81211013.0,3.615537e+07,786692999.5100546,True
29143,"New Madrid, MO",1276220000.0,63624000.0,112292200.0,31729245.564074516,8102.0,48095380.0,1.7326834e+08,1276220003.431547,True
29145,"Newton, MO",2882653000.0,312461000.0,128260800.0,48973200.0,22933.0,218468879.0,3.9118316e+07,2882652997.2271156,True
29147,"Nodaway, MO",969918000.0,94667335.02641335,53059698.715807855,0.0,7882.0,75628680.0,1.5979733e+08,969918001.4805777,True
29149,"Oregon, MO",268608000.0,34623000.0,13545800.0,15439407.743499786,2363.0,23152843.0,3.0578984e+07,268608000.24225324,True
29151,"Osage, MO",550961000.0,62182000.0,36667000.0,8119740.870671749,4156.0,53809349.0,3.8897004e+07,550960999.362962,True
29153,"Ozark, MO",184214000.0,39453336.19421477,2638070.894597626,0.0,1393.0,29436293.0,2.8231024e+07,184214000.00164258,True
29155,"Pemiscot, MO",599379000.0,56613135.66213112,80999271.62454548,0.0,4601.0,44996271.0,1.2374997e+08,599379001.1835568,True
29157,"Perry, MO",1297653000.0,110310237.34326303,36853073.511179306,0.0,8927.0,77278803.0,5.5712348e+07,1297652998.8876143,True
29159,"Pettis, MO",3185149000.0,233012000.0,109137400.0,62927600.0,20518.0,164181151.0,1.0019529e+08,3185148999.3795037,True
29161,"Phelps, MO",2029461000.0,236606103.40117753,1599966.8884451021,0.0,19214.0,177210983.0,2.7106088e+07,2029460999.9478335,True
29163,"Pike, MO",697439000.0,82230008.6775213,42897645.42087503,0.0,5127.0,53408113.0,9.630739e+07,697438999.3172374,True
29165,"Platte, MO",9478137000.0,1393704657.2673028,40210047.28968218,0.0,48509.0,744004959.4784966,4.833198e+07,9478136998.324816,True
29167,"Polk, MO",1120484000.0,173615370.94230816,49745400.0,21879585.361768723,10220.0,119407886.0,3.604884e+07,1120483998.4394767,True
29169,"Pulaski, MO",2843739000.0,229963068.3890904,5032916.56676308,0.0,9976.0,185865876.0,2.188878e+07,2843739000.17548,True
29171,"Putnam, MO",178903000.0,30293000.0,36293000.0,19604363.997861534,914.0,11805099.0,5.513335e+07,178903000.12342688,True
29173,"Ralls, MO",821865000.0,50093000.0,33887800.0,34322131.08807719,3719.0,33949323.0,7.484378e+07,821865001.6143569,True
29175,"Randolph, MO",1612253000.0,113613727.76021217,52092000.0,12753726.538625956,8934.0,78140403.0,5.631408e+07,1612252999.0993643,True
29177,"Ray, MO",634186000.0,109769630.48161748,71333907.25547028,0.0,4281.0,92069962.0,8.069069e+07,634185998.1593982,True
29179,"Reynolds, MO",266415000.0,26759000.0,1166666.6666666667,23623953.319863766,1671.0,15567222.0,3.1086042e+07,266415000.03679726,True
29181,"Ripley, MO",276718000.0,42262000.0,17739000.0,2965067.649963975,2749.0,26214562.0,3.4862564e+07,276718000.89044654,True
29183,"St. Charles, MO",24974551000.0,4093509115.1539917,24260992.205779992,0.0,167185.0,2650644443.0,5.934129e+07,24974551000.149647,True
29185,"St. Clair, MO",265209000.0,46020333.47210106,24896200.0,28655997.565047234,1613.0,31651522.0,5.6460644e+07,265208999.85057724,True
29186,"Ste. Genevieve, MO",864093000.0,95787000.0,6048600.0,6863342.103458405,6268.0,83719330.0,3.6347788e+07,864093000.0032501,True
29187,"St. Francois, MO",2272577000.0,321153239.7672794,1432493.1320776618,0.0,22334.0,220989376.0,2.0343592e+07,2272577000.0006447,True
29189,"St. Louis, MO",110293319000.0,14703892000.0,17717200.0,645800.0,655783.0,6786005373.0,1.1394218e+07,110293319000.08765,True
29195,"Saline, MO",1284876000.0,97079000.0,186748800.0,83816942.34438562,9081.0,63835489.0,1.5085752e+08,1284876009.4886675,True
29197,"Schuyler, MO",190093000.0,9784053.335246703,19056331.648783613,0.0,769.0,7310089.0,3.9252384e+07,190093000.26360166,True
29199,"Scotland, MO",241709000.0,20978000.0,46761000.0,22177303.264170587,1126.0,12802012.0,6.975395e+07,241709002.12109452,True
29201,"Scott, MO",2130616000.0,196321211.7777576,95563800.0,162150553.482831,15425.0,135024340.0,9.371714e+07,2130615996.2119565,True
29203,"Shannon, MO",183908000.0,33310000.0,6759000.0,3783449.392441809,1446.0,21802558.0,3.869535e+07,183908000.11326393,True
29205,"Shelby, MO",244476000.0,28181000.0,39405600.0,9477716.905599266,1807.0,12561314.0,8.83132e+07,244476000.19521374,True
29207,"Stoddard, MO",1412918000.0,125584000.0,99647000.0,25382973.908979416,10266.0,92055009.0,1.776112e+08,1412917999.3528554,True
29209,"Stone, MO",1080973000.0,258465844.0351462,16773806.101890707,0.0,7170.0,169143376.0,1.6685823e+07,1080973000.4000475,True
29211,"Sullivan, MO",592706000.0,27741000.0,87357666.66666667,136828545.3885653,2221.0,13077130.0,6.7552e+07,592705999.1513431,True
29213,"Taney, MO",3589462000.0,673129000.0,6696200.0,3209800.0,27574.0,257477358.0,2.2477892e+07,3589461999.8875594,True
29215,"Texas, MO",703232000.0,90545370.96338701,34113173.20780117,0.0,5797.0,72085008.0,4.8078124e+07,703232000.5293807,True
29217,"Vernon, MO",1131136000.0,91266000.0,129105200.0,66913460.050240874,6588.0,64163394.0,1.1450184e+08,1131136000.9634726,True
29219,"Warren, MO",1147880000.0,252718736.11600998,10810726.554747919,0.0,7763.0,181943140.0,3.916074e+07,1147879999.4996407,True
29221,"Washington, MO",545738000.0,85815385.5782364,757716.9837861403,0.0,5111.0,61645165.0,2.928454e+07,545737999.9966646,True
29223,"Wayne, MO",264642000.0,48763000.0,4374400.0,2806088.586372435,1955.0,29550241.0,3.1484104e+07,264641999.88393116,True
29225,"Webster, MO",1168104000.0,232626407.56088585,5097600.0,28452382.530218124,8109.0,159994057.0,2.6203348e+07,1168103999.892091,True
29227,"Worth, MO",71110000.0,9782000.0,20205250.0,7699839.844459087,344.0,3982933.0,3.0574884e+07,71109999.4862965,True
29229,"Wright, MO",558216000.0,74176755.88260262,7815632.864807671,0.0,4308.0,57539686.0,2.6848374e+07,558216000.2191799,True
29510,"St. Louis (Independent City), MO",38619850000.0,2622454283.2314,32246224.785065852,0.0,229379.0,1590447355.0,78899.49,38619849999.99999,True
30001,"Beaverhead, MT",586175000.0,68994614.2091917,80021666.66666667,54064135.88285357,3853.0,55696225.0,1.7325392e+08,586175000.2560873,True
30003,"Big Horn, MT",1196153000.0,37332524.49700765,52919400.0,8785966.387950659,3877.0,30136855.0,2.700485e+08,1196152999.7186866,True
30005,"Blaine, MT",256767000.0,31683000.0,64505600.0,12567428.112966001,1296.0,17304498.0,3.9446947e+08,256766997.64326057,True
30007,"Broadwater, MT",285932000.0,68011675.33906294,39943400.0,1460007.5667426586,1593.0,54902743.0,8.0345864e+07,285931999.3087361,True
30009,"Carbon, MT",487823000.0,89304000.0,68477666.66666667,21978333.333333313,3093.0,88864458.0,9.836374e+07,487823000.8430156,True
30011,"Carter, MT",53145000.0,7337000.0,16547000.0,6771044.5430371165,290.0,5603984.0,2.1418344e+08,53144999.96499328,True
30013,"Cascade, MT",5447656000.0,633124000.0,75755400.0,39476600.0,35854.0,458036171.0,2.7183395e+08,5447656003.135553,True
30015,"Chouteau, MT",429760000.0,36574000.0,165980600.0,50636396.40658069,1879.0,18501675.0,6.333007e+08,429760004.509503,True
30017,"Custer, MT",624619000.0,66991000.0,6530000.0,4625112.833534598,5790.0,57477403.0,1.9682354e+08,624619000.1225343,True
30019,"Daniels, MT",119133000.0,9037000.0,30407000.0,10396336.758672297,633.0,6624202.0,2.9553997e+08,119132998.69744396,True
30021,"Dawson, MT",506910000.0,47205227.90553879,21639400.0,3465688.9366664886,3735.0,38106641.0,2.6585467e+08,506910000.3104797,True
30023,"Deer Lodge, MT",421397000.0,74233000.0,1973000.0,9650644.345045805,3306.0,46699610.0,2.5650132e+07,421396999.93423516,True
30025,"Fallon, MT",228628000.0,15598630.30891288,6892008.850073376,0.0,1309.0,13627072.0,1.6387168e+08,228627999.8261027,True
30027,"Fergus, MT",683597000.0,101659000.0,16778600.0,965071.5856804848,4374.0,57649047.0,4.140238e+08,683597000.0432168,True
30029,"Flathead, MT",6707675000.0,1236656659.5794334,26958537.91198793,0.0,49504.0,1029444563.0,1.8830779e+08,6707674999.272427,True
30031,"Gallatin, MT",11005261000.0,2321138000.0,127262750.0,53315250.0,70333.0,1363015689.0,1.6681419e+08,11005260998.60588,True
30033,"Garfield, MT",62466000.0,9491000.0,13475200.0,5383250.1315963045,302.0,3970983.9999999995,3.049138e+08,62466000.356911905,True
30035,"Glacier, MT",649576000.0,43100322.6074965,92077600.0,93501380.88821936,3810.0,34792937.0,2.801929e+08,649575996.5404813,True
30037,"Golden Valley, MT",36802000.0,6490000.0,5955333.333333333,5448589.651862454,195.0,3922720.0,9.520718e+07,36801999.79255447,True
30039,"Granite, MT",156083000.0,32726000.0,7631000.0,15723773.581657112,940.0,22731527.0,6.5506004e+07,156082999.88731793,True
30041,"Hill, MT",1041502000.0,105342000.0,133106200.00000001,72577800.0,6080.0,60607679.0,5.396517e+08,1041501997.9553353,True
30043,"Jefferson, MT",366323000.0,76387000.0,5258000.0,9254724.70767665,2743.0,93460909.0,6.868685e+07,366323000.1953379,True
30045,"Judith Basin, MT",132950000.0,16414000.0,41989800.0,14557726.323309183,510.0,9401024.0,2.0590912e+08,132950001.43782315,True
30047,"Lake, MT",1256918000.0,275192000.0,15391500.0,3004500.0,9693.0,216087681.0,1.0432055e+08,1256918000.2276795,True
30049,"Lewis and Clark, MT",5310351000.0,654352894.4324411,16722645.856991613,0.0,41168.0,540615091.0,1.3000896e+08,5310350999.679548,True
30051,"Liberty, MT",339181000.0,11190000.0,138414400.0,58359299.717512846,543.0,4792316.0,2.7650413e+08,339180992.8331473,True
30053,"Lincoln, MT",803948000.0,148958205.4383835,16816333.333333332,29024277.255210638,6146.0,120247208.0,1.2576085e+08,803947999.8808224,True
30055,"McCone, MT",108698000.0,8256675.617679897,8964058.338024253,0.0,526.0,8391115.0,3.1667293e+08,108698000.24642842,True
30057,"Madison, MT",738516000.0,100002764.07423934,34477800.0,44981837.222296834,6091.0,80727699.0,1.3976779e+08,738516000.7312747,True
30059,"Meagher, MT",90615000.0,15829000.0,9712600.0,4293112.213746503,633.0,11591505.0,1.0743176e+08,90615000.12342696,True
30061,"Mineral, MT",151283000.0,40891338.41637002,2699517.0070397486,0.0,1227.0,33863439.0,4.114432e+07,151282999.9534829,True
30063,"Missoula, MT",8505828000.0,1218590000.0,78915666.66666667,6229333.333333015,66258.0,1012862352.0,9.123075e+07,8505828002.981028,True
30065,"Musselshell, MT",467791000.0,23684000.0,11811800.0,108272595.05209225,1361.0,27639327.000000004,1.0665072e+08,467790999.6216688,True
30067,"Park, MT",883030000.0,151346000.0,10939200.0,19592243.173042297,6631.0,167574162.3420026,1.0810844e+08,883030000.316408,True
30069,"Petroleum, MT",21556000.0,3971000.0,8321500.0,3640827.9046517424,76.0,1896682.0,9.760528e+07,21555999.79776521,True
30071,"Phillips, MT",184160000.0,30583000.0,32426200.0,3889725.068905741,1145.0,16078595.0,3.7974547e+08,184159999.63929516,True
30073,"Pondera, MT",382118000.0,37252000.0,92048750.0,58190873.44201648,1539.0,21091011.0,2.7023213e+08,382118004.93977773,True
30075,"Powder River, MT",146370000.0,9658000.0,11927000.0,7006616.22993958,443.0,5716232.0,1.8385666e+08,146369999.59487182,True
30077,"Powell, MT",331319000.0,35424011.735800624,18826920.273883227,0.0,2370.0,30253159.0,9.267996e+07,331318999.5754711,True
30079,"Prairie, MT",52073000.0,5901000.0,12824000.0,2505727.8468077704,280.0,4871650.0,1.2347526e+08,52072999.74156995,True
30081,"Ravalli, MT",1794093000.0,347845000.0,18381333.333333332,331666.66666674614,14115.0,402639672.0,7.945914e+07,1794092999.2581155,True
30083,"Richland, MT",1108187000.0,123972000.0,81250000.0,39139376.97553468,5317.0,58692731.0,2.6412075e+08,1108187001.117542,True
30085,"Roosevelt, MT",521552000.0,33146465.788102664,33879021.893424876,0.0,3511.0,23101393.0,4.0990957e+08,521552000.5691873,True
30087,"Rosebud, MT",1076615000.0,32486573.478846338,26417217.34897818,0.0,3441.0,28778317.0,2.117487e+08,1076615000.1040456,True
30089,"Sanders, MT",530468000.0,121128000.0,7048600.0,2254079.2452830076,3261.0,89997529.0,1.0270472e+08,530467999.80235434,True
30091,"Sheridan, MT",206936000.0,22383277.282667547,15983020.041955678,0.0,1183.0,10579902.0,3.291023e+08,206935999.88706386,True
30093,"Silver Bow, MT",2151006000.0,239957387.11396977,869000.0,70021492.05470824,17312.0,193706723.0,2.3631778e+07,2151005999.9716754,True
30095,"Stillwater, MT",751630000.0,85966199.39413406,23300509.37774994,0.0,3610.0,70171848.0,1.4470914e+08,751629999.0912966,True
30097,"Sweet Grass, MT",299497000.0,30136561.341179695,4725777.651812932,0.0,1714.0,23136614.0,8.335373e+07,299497000.14273524,True
30099,"Teton, MT",364763000.0,36600000.0,79953800.0,44903960.04652017,1768.0,29497506.0,2.8231853e+08,364762996.9205689,True
30101,"Toole, MT",511221000.0,22562653.20440584,111343750.0,70529374.58455878,1688.0,18213807.32211041,3.3512275e+08,511220997.4992199,True
30103,"Treasure, MT",96812000.0,4699000.0,37166666.666666664,32842863.421213582,226.0,4533406.0,4.335033e+07,96811999.86185181,True
30105,"Valley, MT",397737000.0,39117000.0,60111400.0,16806251.527746797,2747.0,31285820.0,5.137865e+08,397737000.33339363,True
30107,"Wheatland, MT",114583000.0,15983239.58093802,28573573.783337194,0.0,615.0,8095327.999999999,1.27784904e+08,114583000.49962142,True
30109,"Wibaux, MT",54099000.0,5759000.0,4730200.0,14076256.43956811,236.0,3136465.0,8.863128e+07,54099000.117996454,True
30111,"Yellowstone, MT",13450980000.0,1658339000.0,63896200.0,12809800.0,90878.0,1151159545.0,2.0869211e+08,13450979999.941479,True
31001,"Adams, NE",2592242000.0,204935928.2824166,167259000.0,289452147.37195873,15478.0,136358940.0,1.3475493e+08,2592241995.78289,True
31003,"Antelope, NE",845637000.0,41533000.0,170608600.0,48121265.307860136,2255.0,20085057.0,1.8194712e+08,845636999.5751127,True
31005,"Arthur, NE",30762000.0,2210000.0,11506750.0,8310077.826063409,82.0,1902932.0,2.8958164e+07,30761999.98991084,True
31007,"Banner, NE",58539000.0,3790090.714086906,35777250.0,8199778.373314142,124.0,2521826.0,7.919545e+07,58539000.76410786,True
31009,"Blaine, NE",42230000.0,3687000.0,17515800.0,7453488.6887918115,100.0,1288583.0,2.929608e+07,42230000.39586782,True
31011,"Boone, NE",637020000.0,41011000.0,142913000.0,34539307.0272603,2439.0,20121881.0,1.4452699e+08,637019999.0034422,True
31013,"Box Butte, NE",700900000.0,56094000.0,104636200.0,94844188.87252438,3559.0,40655280.0,1.7066526e+08,700900000.388581,True
31015,"Boyd, NE",141397000.0,11615000.0,60801600.0,12313798.435729906,562.0,4763538.0,5.6518784e+07,141397001.20184445,True
31017,"Brown, NE",275519000.0,16741000.0,96854000.0,19306769.52050984,1266.0,8453148.0,6.715007e+07,275518997.38010395,True
31019,"Buffalo, NE",4346100000.0,337091000.0,154353600.0,49220400.0,27301.0,240712155.0,1.6410136e+08,4346099998.143315,True
31021,"Burt, NE",422148000.0,31893890.211056653,128799600.0,43526784.80938351,1773.0,21221350.0,1.2127578e+08,422147997.3366054,True
31023,"Butler, NE",549690000.0,48105000.0,138189600.0,24288683.325899005,2810.0,33270898.0,1.3564085e+08,549689998.7663084,True
31025,"Cass, NE",1181589000.0,224084142.9539791,82521500.0,79815001.10522032,5967.0,149099655.0,1.2540801e+08,1181589000.1683617,True
31027,"Cedar, NE",619341000.0,48925818.37973958,131259000.0,32743995.940531135,2563.0,32553944.0,1.6767117e+08,619341002.3301598,True
31029,"Chase, NE",455551000.0,22045000.0,182520200.0,26050583.00661838,1725.0,13859183.0,1.4388365e+08,455551000.0,True
31031,"Cherry, NE",439570000.0,34432000.0,93996200.0,38581189.51004374,2350.0,20440214.0,2.2106198e+08,439569996.64529854,True
31033,"Cheyenne, NE",676706000.0,47917000.0,77306800.0,18177804.4800303,3862.0,37145112.0,2.2325989e+08,676705998.9300992,True
31035,"Clay, NE",499447000.0,38029000.0,139502600.0,24311659.464971423,2154.0,19743293.0,1.2836241e+08,499447002.4282898,True
31037,"Colfax, NE",1009185000.0,38332814.14542877,122737074.84900995,0.0,5506.0,29350481.0,9.90457e+07,1009184996.8439217,True
31039,"Cuming, NE",1111620000.0,51836000.0,476635600.0,119250309.30046153,3811.0,37522261.0,1.438933e+08,1111620009.0056527,True
31041,"Custer, NE",966159000.0,76413000.0,207338200.0,99274438.01386046,4714.0,40540878.0,2.5643562e+08,966159003.8942525,True
31043,"Dakota, NE",2350477000.0,105228000.0,44667800.0,27217008.28196621,15030.0,77818322.0,6.216136e+07,2350476999.6318517,True
31045,"Dawes, NE",369591000.0,46237950.6694619,27497333.333333332,8996264.868675947,3090.0,30765508.0,1.0809627e+08,369590999.74661547,True
31047,"Dawson, NE",2138008000.0,113124000.0,303678400.0,105513600.0,12382.0,84642798.0,1.6381838e+08,2138008012.4404032,True
31049,"Deuel, NE",104095000.0,9294348.831138419,32832289.587614127,0.0,468.0,5067471.999999999,9.174197e+07,104095001.19664939,True
31051,"Dixon, NE",493155000.0,27595728.48154994,113586000.0,155299182.98835194,1111.0,18361467.0,1.0250444e+08,493154998.16036737,True
31053,"Dodge, NE",2966141000.0,234158163.23506966,163738620.0301787,0.0,18569.0,158450357.0,1.2820955e+08,2966141000.413364,True
31055,"Douglas, NE",70781882000.0,5933084000.0,40498400.0,8275600.0,360817.0,3440182040.0,3.467747e+07,70781881999.4114,True
31057,"Dundy, NE",236007000.0,9767000.0,87759400.0,58404508.78133878,543.0,5332643.0,1.1550485e+08,236006999.03245527,True
31059,"Fillmore, NE",577474000.0,34831000.0,113763600.0,26472850.125277042,2351.0,18407632.0,1.4975902e+08,577473999.2997028,True
31061,"Franklin, NE",164542000.0,19304000.0,40397800.0,28084347.222269386,806.0,7352806.0,8.935498e+07,164541998.64192,True
31063,"Frontier, NE",148925000.0,15244000.0,33776400.0,9401960.622831792,736.0,7931650.999999999,1.2318499e+08,148925000.81668663,True
31065,"Furnas, NE",376214000.0,25419000.0,40874800.0,49150342.858886,1727.0,12268246.0,1.2672271e+08,376213999.63964766,True
31067,"Gage, NE",1532043000.0,129436440.42924485,116058200.0,92863746.58362794,8371.0,86123580.0,1.8639771e+08,1532042998.5929854,True
31069,"Garden, NE",105600000.0,11184000.0,36169200.0,9825011.921038538,550.0,4855730.0,1.1374699e+08,105600000.53037968,True
31071,"Garfield, NE",115787000.0,13780000.0,12963600.0,9412930.804544032,761.0,5645645.0,2.9328934e+07,115787000.01381272,True
31073,"Gosper, NE",149066000.0,19101000.0,22413200.0,8054289.073934555,475.0,8446758.0,7.443931e+07,149066000.88387436,True
31075,"Grant, NE",38281000.0,3467000.0,13796200.0,7331910.646710407,226.0,2251679.0,2.5871102e+07,38280999.59900836,True
31077,"Greeley, NE",182725000.0,16073000.0,65360200.0,37382845.866746396,645.0,5028645.0,7.570845e+07,182725000.34734917,True
31079,"Hall, NE",5084197000.0,425314000.0,140451600.0,42530400.0,35068.0,280594013.0,1.1248635e+08,5084196998.951534,True
31081,"Hamilton, NE",931512000.0,57027000.0,159635400.0,25468381.62071061,3905.0,43982161.0,1.3686056e+08,931511996.997408,True
31083,"Harlan, NE",266798000.0,29922000.0,100977200.0,25933077.616790533,873.0,9793352.0,1.0088704e+08,266798001.6645722,True
31085,"Hayes, NE",122330000.0,4337000.0,88077500.0,16366413.57724087,202.0,2094723.0000000002,9.106557e+07,122330002.54642394,True
31087,"Hitchcock, NE",217344000.0,14880000.0,41731200.0,19045971.294309318,663.0,6365883.0,1.083178e+08,217343998.81854638,True
31089,"Holt, NE",898045000.0,62357000.0,162417000.0,66144343.603164315,4132.0,33048904.0,2.1961853e+08,898045000.5041015,True
31091,"Hooker, NE",38738000.0,4690000.0,1638750.0,7740578.637324218,184.0,1762080.9999999998,2.6672776e+07,38737999.95848065,True
31093,"Howard, NE",312913000.0,34927195.0074673,83490409.212197,0.0,1618.0,27057713.0,8.924566e+07,312912996.9997831,True
31095,"Jefferson, NE",583459000.0,42242000.0,59765600.0,18323859.384474516,3410.0,20952061.0,1.1028518e+08,583458998.9140457,True
31097,"Johnson, NE",247837000.0,21715846.190044075,43475988.93955945,0.0,1309.0,14350515.0,6.5189936e+07,247837000.6408613,True
31099,"Kearney, NE",620165000.0,40371000.0,132439799.99999999,48665882.960237384,1960.0,31677602.0,1.2522056e+08,620165001.8261026,True
31101,"Keith, NE",526152000.0,55884942.630996466,89015400.0,16805779.980018973,3074.0,37184361.0,1.2500852e+08,526151998.3016515,True
31103,"Keya Paha, NE",47885000.0,4794000.0,19314200.0,11341319.720631152,141.0,2245086.0,4.3728796e+07,47885000.268286996,True
31105,"Kimball, NE",281114000.0,17672878.70503712,19772710.196822338,0.0,1482.0,11060796.0,1.3337142e+08,281114000.56405616,True
31107,"Knox, NE",826737000.0,53149000.0,141109200.0,20163488.402950883,2747.0,22286913.0,1.6474398e+08,826736993.7027148,True
31109,"Lancaster, NE",27131839000.0,2837609000.0,138825666.66666666,11983333.333332062,180543.0,1820381145.0911872,1.5424494e+08,27131838993.881626,True
31111,"Lincoln, NE",3379676000.0,225337771.14142424,352267666.6666667,109338007.10705805,14473.0,149933786.0,2.2727072e+08,3379675996.469333,True
31113,"Logan, NE",41923000.0,4105203.9454681245,11014000.0,7337698.550436825,171.0,2731494.0,3.688545e+07,41923000.374999784,True
31115,"Loup, NE",47344000.0,5094000.0,22331500.0,7911268.843762033,91.0,1751264.0,2.793485e+07,47343999.500756815,True
31117,"McPherson, NE",36156000.0,2283000.0,14324000.0,11734694.064482227,49.0,1392775.0000000002,3.6376588e+07,36155999.59430949,True
31119,"Madison, NE",3108200000.0,217949047.71151182,139690242.96944544,0.0,21019.0,154989265.0,1.29012024e+08,3108199997.0414176,True
31121,"Merrick, NE",546307000.0,49790000.0,103254200.0,5567249.295318365,2446.0,29772409.0,9.762308e+07,546306996.0564152,True
31123,"Morrill, NE",457058000.0,22494000.0,156397800.0,46294783.0195418,1427.0,12799784.0,1.1967294e+08,457057998.883284,True
31125,"Nance, NE",266956000.0,19263000.0,31946000.0,39805731.60806531,924.0,9829675.0,7.7086776e+07,266955998.91134837,True
31127,"Nemaha, NE",1152224000.0,37546339.203675136,53339157.46968768,0.0,2974.0,21199296.0,8.8965864e+07,1152223999.3161423,True
31129,"Nuckolls, NE",415599000.0,27957000.0,108970666.66666667,45568206.792267025,1518.0,9705844.0,1.13518584e+08,415598999.0138149,True
31131,"Otoe, NE",1820770000.0,84056000.0,75449000.0,16599000.0,5857.0,68508022.0,1.343e+08,1820770001.8609443,True
31133,"Pawnee, NE",170323000.0,15673000.0,41061333.333333336,1545503.0465859175,676.0,5108373.0,7.747161e+07,170323000.04347804,True
31135,"Perkins, NE",423791000.0,13995000.0,149458600.0,36060281.43879759,1093.0,9848394.0,2.0573326e+08,423791000.3603961,True
31137,"Phelps, NE",1022451000.0,60376000.0,194637400.0,60360947.99486089,4937.0,35010187.0,1.2917698e+08,1022450997.2454728,True
31139,"Pierce, NE",719450000.0,37804000.0,122210800.0,16696561.0184896,2277.0,27592328.0,1.2995475e+08,719449996.9987683,True
31141,"Platte, NE",3850822000.0,232090008.59024948,180805333.33333334,203443756.33566236,20463.0,154426546.0,1.6245526e+08,3850822003.459234,True
31143,"Polk, NE",419103000.0,29189000.0,158302000.0,56940306.44995874,1543.0,19643946.0,1.0522348e+08,419103005.4712109,True
31145,"Red Willow, NE",782219000.0,54183000.0,99266000.0,16015290.480248928,5147.0,38378363.0,1.19736296e+08,782218996.7502338,True
31147,"Richardson, NE",505835000.0,48394000.0,77309400.0,38321569.34114373,2279.0,21922406.0,1.17228216e+08,505834998.16582745,True
31149,"Rock, NE",125047000.0,9082000.0,40701750.0,4125897.9065881073,506.0,4048017.0,5.203169e+07,125046999.91902497,True
31151,"Saline, NE",1272144000.0,70609000.0,95670400.0,29363443.16577673,6877.0,50228459.0,1.3253885e+08,1272144001.9286373,True
31153,"Sarpy, NE",12939082000.0,1751999321.5771585,32527585.14673074,0.0,78732.0,1174696457.0,3.4591596e+07,12939081998.51225,True
31155,"Saunders, NE",1096133000.0,172078860.27629834,155990000.0,23486815.893711567,5794.0,114496717.0,1.7672328e+08,1096132999.1104248,True
31157,"Scotts Bluff, NE",2270599000.0,183476000.0,145385000.0,32313000.0,16332.0,146004690.0,1.09391656e+08,2270598996.3165073,True
31159,"Seward, NE",1022871000.0,88993000.0,182072800.0,61539156.74183619,5998.0,81762018.0,1.31415144e+08,1022870999.761871,True
31161,"Sheridan, NE",397338000.0,25904000.0,83851400.0,15855038.43000561,1699.0,14612478.0,1.6814368e+08,397338001.7945985,True
31163,"Sherman, NE",177127000.0,22066000.0,47529800.0,28015989.049664795,762.0,10520616.0,7.337667e+07,177127001.45870447,True
31165,"Sioux, NE",104177000.0,6746000.0,60722600.0,19030763.48692301,234.0,3786313.0000000005,9.916416e+07,104176998.66528097,True
31167,"Stanton, NE",467341000.0,29246000.0,67232800.0,156230976.73130906,1461.0,23179697.0,9.7615576e+07,467340997.98217565,True
31169,"Thayer, NE",553712000.0,31877000.0,106243400.0,107246307.37005067,2308.0,13536332.0,1.2988481e+08,553711997.8655789,True
31171,"Thomas, NE",43654000.0,4746000.0,9756000.0,1892231.2443064451,267.0,2169746.0,2.65095e+07,43654000.05750297,True
31173,"Thurston, NE",648173000.0,35277000.0,114982000.0,85237731.55750036,3411.0,13735631.0,9.410975e+07,648173003.3837752,True
31175,"Valley, NE",400627000.0,28386000.0,78439400.0,57295717.78513539,1772.0,12753040.0,7.337672e+07,400627000.15867907,True
31177,"Washington, NE",1849509000.0,185626269.30949453,100396930.17514217,0.0,8537.0,129723936.0,8.5423736e+07,1849509001.6711032,True
31179,"Wayne, NE",855116000.0,48008000.0,110735800.0,50779275.86533904,5123.0,39308568.0,1.13135416e+08,855116003.3034158,True
31181,"Webster, NE",429717000.0,23662000.0,106588000.0,59695732.732282996,997.0,10079701.0,9.595212e+07,429716998.2165719,True
31183,"Wheeler, NE",113697000.0,6265000.0,70806200.0,17874073.577884227,289.0,2603713.0,4.786494e+07,113697000.07512027,True
31185,"York, NE",1280218000.0,83609759.50786565,166128800.0,44479075.88670564,7309.0,55631720.0,1.4408771e+08,1280217999.5451174,True
32001,"Churchill, NV",1635613000.0,184264095.85977858,65680119.82912962,0.0,8037.0,150936908.0,8.7842264e+07,1635613002.860868,True
32003,"Clark, NV",184611557000.0,27707225000.0,13110800.0,7745200.0,1114493.0,17435085104.0,1.0735461e+08,184611556999.82205,True
32005,"Douglas, NV",3703620000.0,788637440.8077466,2480410.609157509,0.0,19069.0,705528793.3746979,3.455668e+07,3703620000.1176996,True
32007,"Elko, NV",3545321000.0,379327000.0,61178000.0,1417000.0,22857.0,282245372.0,3.2301046e+08,3545321003.002413,True
32009,"Esmeralda, NV",61212000.0,6314953.813268987,4034904.957032393,0.0,350.0,5409297.0,3.979143e+07,61211999.90791318,True
32011,"Eureka, NV",1551881000.0,12684000.0,12430600.0,364756455.3101735,3884.0,12046975.0,8.6840264e+07,1551881000.2921958,True
32013,"Humboldt, NV",1738052000.0,118678000.0,12961000.0,1657000.0,6951.0,95595563.0,2.2182552e+08,1738052000.0765936,True
32015,"Lander, NV",1091681000.0,32095445.537453968,23134089.680004887,0.0,3050.0,27292332.0,1.039531e+08,1091680999.8292353,True
